query_id,subject_id,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Mi_L364__My_L279,ENSXETT00000096846.1,80.485,1592,1978,354,6,32,1592,80.49,10,1986,1986,99,99,925,2871,3231,0,1844,2044
Mi_L366__My_L280,ENSXETT00000081305.1,79.504,737,927,178,1,12,737,79.5,727,1653,1669,56,56,162,1076,3861,0,825,914
Mi_L367__My_L281,ENSXETT00000068913.1,80.563,887,1101,207,3,7,887,80.56,251,1346,1541,71,71,93,1191,2478,0,1026,1137
Mi_L368__My_L282,ENSXETT00000032415.4,67.669,540,798,241,6,17,540,67.67,208,1004,1647,62,48,1711,2492,3012,4.13e-69,265,293
Mi_L369__My_L283,ENSXETT00000069816.1,79.812,1103,1382,266,4,13,1103,79.81,312,1693,1726,80,80,21,1389,3750,0,1230,1363
Mi_L371__My_L278,ENSXETT00000035548.4,81.33,1895,2330,399,15,36,1895,81.33,408,2737,2737,85,85,385,2678,3150,0,2211,2451
Mi_L372__My_L285,ENSXETT00000029814.4,67.749,584,862,246,9,32,584,67.75,874,1710,1719,76,49,898,1752,2631,3.11e-77,291,322
Mi_L373__My_L287,ENSXETT00000019062.4,78.604,1216,1547,268,31,63,1216,78.6,316,1862,1949,79,79,10,1493,1947,0,1231,1364
Mi_L374__My_L288,ENSXETT00000076247.1,76.24,799,1048,219,9,30,799,76.24,408,1446,1762,59,59,686,1712,2640,0,769,852
Mi_L375__My_L289,ENSXETT00000087429.1,67.341,732,1087,248,35,107,732,67.34,385,1459,1816,59,59,2785,3776,5643,2.88e-84,315,349
Mi_L376__My_L291,ENSXETT00000026894.4,73.213,1547,2113,393,61,173,1547,73.21,4,2110,2128,99,99,2369,424,3282,0,1180,1308
Mi_L377__My_L292,ENSXETT00000038112.4,73.523,1058,1439,328,15,53,1058,73.52,2,1436,1659,86,86,1679,3068,3075,0,867,961
Mi_L38__My_L21,ENSXETT00000085629.1,80.307,681,848,167,0,0,681,80.31,73,920,1113,76,76,1927,2774,3327,0,777,861
Mi_L380__My_L293,ENSXETT00000076103.1,67.273,222,330,99,6,9,222,67.27,267,593,939,35,35,453,776,1296,0.000000000000000106,90.6,99
Mi_L381__My_L294,ENSXETT00000051159.3,73.267,74,101,24,2,3,74,73.27,335,435,1736,6,6,107,10,1422,0.00000409,55.4,60
Mi_L382__My_L295,ENSXETT00000050037.3,67.152,1292,1924,444,61,188,1292,67.15,12,1922,1942,98,98,2121,373,3417,1e-153,545,604
Mi_L384__My_L297,ENSXETT00000104788.1,75.711,1172,1548,328,16,48,1172,75.71,78,1616,1722,89,89,3096,4604,6216,0,1069,1185
Mi_L385__My_L299,ENSXETT00000050831.2,75.187,803,1068,260,3,5,803,75.19,188,1254,1363,78,78,40,1103,1134,0,728,807
Mi_L386__My_L298,ENSXETT00000042946.3,81.373,913,1122,209,0,0,913,81.37,126,1247,1250,90,90,7,1128,1137,0,1082,1199
Mi_L387__My_L300,ENSXETT00000068543.1,67.751,1166,1721,382,55,173,1166,67.75,289,2004,2005,86,86,1522,3074,3093,5.73e-157,556,616
Mi_L39__My_L22,ENSXETT00000069493.1,74.425,550,739,143,19,46,550,74.42,285,1022,1227,60,60,125,818,984,5.52e-123,443,490
Mi_L390__My_L302,ENSXETT00000012635.4,75.649,758,1002,184,31,60,758,75.65,156,1157,1440,70,70,1110,169,1110,0,639,708
Mi_L391__My_L301,ENSXETT00000021970.3,77.988,783,1004,177,23,44,783,77.99,119,1122,1375,73,73,1074,115,1083,0,768,851
Mi_L392__My_L134,ENSXETT00000049733.3,79.536,1337,1681,294,20,50,1337,79.54,9,1687,1972,85,85,1633,1,2412,0,1442,1598
Mi_L394__My_L303,ENSXETT00000093721.1,77.466,1351,1744,353,8,40,1351,77.47,1,1742,1944,90,90,1414,3119,4293,0,1381,1531
Mi_L396__My_L304,ENSXETT00000033901.4,73.333,583,795,173,17,39,583,73.33,241,1035,1936,56,41,162,917,5010,1.7e-125,452,500
Mi_L397__My_L305,ENSXETT00000033001.3,72.419,1557,2150,419,60,174,1557,72.42,18,2167,2169,99,99,883,2858,4263,0,1137,1260
Mi_L398__My_L306,ENSXETT00000104992.1,71.469,1002,1402,367,11,33,1002,71.47,5,1388,1557,89,89,635,2021,4650,0,726,804
Mi_L40__My_L23,ENSXETT00000009849.3,75.335,1011,1342,255,35,76,1011,75.34,217,1558,1836,73,73,1,1266,1266,0,857,950
Mi_L42__My_L25,ENSXETT00000077992.1,72.01,1132,1572,400,17,40,1132,72.01,1,1543,1578,98,98,1846,3406,4380,0,832,922
Mi_L48__My_L29,ENSXETT00000060496.2,71.545,616,861,157,23,88,616,71.54,152,1000,1231,69,69,1554,770,2373,8.23e-121,435,482
Mi_L5__My_L3,ENSXETT00000050001.4,66.425,1098,1653,436,23,119,1098,66.42,1,1622,1836,88,88,7963,9527,10320,2.54e-148,527,584
Mi_L50__My_L31,ENSXETT00000074283.1,76.157,1201,1577,291,39,85,1201,76.16,142,1718,1841,86,86,1,1492,5082,0,1079,1196
Mi_L51__My_L32,ENSXETT00000096335.1,73.854,1031,1396,330,12,35,1031,73.85,319,1711,1720,81,81,1067,2430,4941,0,881,976
Mi_L52__My_L33,ENSXETT00000015184.4,75.585,1195,1581,283,46,103,1195,75.59,3,1582,1770,89,89,2284,3762,4641,0,1025,1136
Mi_L54__My_L34,ENSXETT00000007579.4,80.347,1018,1267,242,3,7,1018,80.35,310,1574,1874,68,68,35,1296,1455,0,1156,1281
Mi_L59__My_L35,ENSXETT00000083464.1,75.951,1178,1551,365,3,8,1178,75.95,8,1557,1749,89,89,1409,2952,3795,0,1113,1234
Mi_L6__My_L4,ENSXETT00000056254.2,74.212,659,888,220,3,9,659,74.21,297,1181,1187,75,75,1,882,1059,2.27e-159,564,625
Mi_L60__My_L36,ENSXETT00000098701.1,70.92,917,1293,338,17,38,917,70.92,259,1541,1710,75,75,601,1865,2145,2.52e-173,610,676
Mi_L61__My_L37,ENSXETT00000033253.3,77.273,1241,1606,270,35,95,1241,77.27,222,1827,2019,80,80,64,1574,1578,0,1206,1337
Mi_L62__My_L38,ENSXETT00000070089.1,84.378,821,973,126,9,26,821,84.38,262,1233,1511,64,64,205,1152,1185,0,1055,1169
Mi_L64__My_L39,ENSXETT00000097709.1,83.918,1148,1368,160,29,60,1148,83.92,298,1664,1694,81,81,227,1535,2229,0,1407,1559
Mi_L65__My_L40,ENSXETT00000091267.1,82.629,704,852,116,14,32,704,82.63,17,868,943,90,90,1315,496,2490,0,838,929
Mi_L67__My_L41,ENSXETT00000082976.1,74.06,808,1091,213,34,70,808,74.06,144,1234,1649,66,66,482,1502,2046,2.6e-179,631,699
Mi_L68__My_L42,ENSXETT00000081648.1,68.378,746,1091,310,15,35,746,68.38,154,1216,1404,76,76,2665,3748,8304,1.01e-107,393,435
Mi_L69__My_L44,ENSXETT00000087605.1,80.98,1388,1714,247,34,79,1388,80.98,4,1717,2010,85,85,1253,2887,3645,0,1563,1733
Mi_L70__My_L45,ENSXETT00000028822.5,79.36,1388,1749,295,33,66,1388,79.36,9,1757,1954,90,90,1707,25,2265,0,1458,1616
Mi_L71__My_L46,ENSXETT00000045112.4,75.324,1047,1390,313,11,30,1047,75.32,394,1776,1780,91,78,265,1631,5115,0,945,1047
Mi_L73__My_L48,ENSXETT00000085653.1,80.499,677,841,136,12,28,677,80.5,700,1540,1937,43,43,2577,1765,2763,0,756,838
Mi_L83__My_L52,ENSXETT00000035779.4,72.945,488,669,129,14,52,488,72.94,235,903,1159,58,58,101,717,891,3.51e-106,387,428
Mi_L84__My_L53,ENSXETT00000072945.1,76.325,835,1094,238,7,21,835,76.33,166,1253,1500,73,73,1093,2171,4707,0,796,882
Mi_L86__My_L54,ENSXETT00000006432.4,71.719,776,1082,248,27,58,776,71.72,284,1363,1363,79,79,1875,850,1875,5.39e-149,529,586
Mi_L87__My_L55,ENSXETT00000043381.4,79.413,1381,1739,286,37,72,1381,79.41,12,1747,2032,85,85,1670,1,3363,0,1439,1595
Mi_L88__My_L56,ENSXETT00000080244.1,71.297,698,979,218,24,63,698,71.3,12,985,988,99,99,1158,238,3021,4.72e-129,463,513
Mi_L89__My_L57,ENSXETT00000091089.1,71.403,392,549,147,7,10,392,71.4,48,591,1112,74,49,312,855,1347,3.37e-68,260,288
Mi_L94__My_L60,ENSXETT00000101254.1,79.592,390,490,87,7,13,390,79.59,282,771,866,57,57,858,382,858,1.54e-115,418,463
Mi_L96__My_L62,ENSXETT00000020729.4,80.175,275,343,58,6,10,275,80.17,105,447,466,74,74,1119,787,1119,6.62e-79,296,327
Mi_L97__My_L63,ENSXETT00000019835.4,80.505,925,1149,224,0,0,925,80.5,6,1154,1248,92,92,576,1724,3342,0,1063,1178
Mi_L99__My_L65,ENSXETT00000095498.1,71.613,222,310,79,3,9,222,71.61,708,1014,1158,27,27,1851,2154,3807,3.09e-37,158,174
Microhylidae_L1,ENSXETT00000097700.1,80.111,1152,1438,260,4,26,1152,80.11,239,1676,1767,81,81,791,2202,3141,0,1316,1459
Microhylidae_L105,ENSXETT00000000855.4,76.933,1224,1591,331,19,36,1224,76.93,94,1680,1755,90,90,611,2169,2169,0,1171,1298
Microhylidae_L109,ENSXETT00000061289.2,74.16,1059,1428,306,19,63,1059,74.16,13,1440,1690,84,84,5134,6498,6507,0,901,998
Microhylidae_L110,ENSXETT00000061440.2,79.22,1300,1641,293,15,48,1300,79.22,249,1889,1998,82,82,1777,185,2175,0,1406,1558
Microhylidae_L111,ENSXETT00000040362.4,76.311,451,591,127,8,13,451,76.31,2,591,591,99,99,1698,1120,2391,1.26e-114,415,459
Microhylidae_L112,ENSXETT00000050533.3,75.97,803,1057,218,13,36,803,75.97,9,1061,1077,98,98,1261,2285,2340,0,741,821
Microhylidae_L128,ENSXETT00000033942.3,70.376,468,665,164,9,33,468,70.38,283,920,1191,62,54,9367,10025,11112,4.13e-80,301,333
Microhylidae_L129,ENSXETT00000091860.1,79.115,1144,1446,259,17,43,1144,79.11,222,1667,1970,73,73,353,1755,1755,0,1214,1346
Microhylidae_L134,ENSXETT00000084259.1,74.799,1208,1615,354,25,53,1208,74.8,1,1611,1890,85,85,904,2469,3402,0,1030,1141
Microhylidae_L139,ENSXETT00000012947.3,69.638,828,1189,334,16,27,828,69.64,5,1178,1182,99,99,1148,2324,2754,3.82e-131,470,520
Microhylidae_L147,ENSXETT00000068912.1,67.585,319,472,141,8,12,319,67.58,143,605,852,54,54,4952,5420,7227,7.36e-31,137,151
Microhylidae_L15,ENSXETT00000083641.1,68.798,624,907,220,21,63,624,68.8,716,1614,1617,61,56,852,1,2526,1.41e-87,325,360
Microhylidae_L150,ENSXETT00000063902.2,77.295,480,621,139,2,2,480,77.29,1,620,693,89,89,490,1109,1293,1.49e-133,478,529
Microhylidae_L16,ENSXETT00000094953.1,82.571,668,809,139,1,2,668,82.57,307,1115,1392,58,58,495,1301,4329,0,821,910
Microhylidae_L161,ENSXETT00000044138.4,75.136,1245,1657,361,3,51,1245,75.14,3,1659,1662,99,99,4404,6009,6684,0,1164,1290
Microhylidae_L162,ENSXETT00000056396.3,77.16,500,648,145,1,3,500,77.16,1,648,651,99,99,7915,8559,13308,1.22e-140,500,554
Microhylidae_L163,ENSXETT00000097817.1,76.262,408,535,127,0,0,408,76.26,10,544,618,88,87,7504,8038,15606,4.32e-108,393,435
Microhylidae_L166,ENSXETT00000064889.2,67.2,840,1250,321,19,89,840,67.2,384,1625,2101,59,59,238,1406,2880,4.63e-114,414,458
Microhylidae_L168,ENSXETT00000087941.1,75.729,649,857,177,9,31,649,75.73,137,984,984,86,86,7120,6286,19464,6.1e-172,606,671
Microhylidae_L171,ENSXETT00000095062.1,75.946,1064,1401,307,7,30,1064,75.95,1,1401,1560,90,90,1036,2406,8061,0,1025,1136
Microhylidae_L177,ENSXETT00000050306.4,69.797,1308,1874,431,41,135,1308,69.8,71,1917,1940,95,95,227,1992,7131,0,800,886
Microhylidae_L178,ENSXETT00000083934.1,72.176,1310,1815,413,32,92,1310,72.18,1,1808,1809,99,99,1876,147,6423,0,949,1052
Microhylidae_L184,ENSXETT00000072782.1,78.563,634,807,151,11,22,634,78.56,280,1080,1608,50,50,1285,2075,2223,0,648,718
Microhylidae_L190,ENSXETT00000011187.3,76.882,429,558,129,0,0,429,76.88,3,560,561,99,99,267,824,2157,6.6e-118,425,471
Microhylidae_L192,ENSXETT00000079606.1,70.126,777,1108,319,4,12,777,70.13,176,1274,1353,81,81,53,1157,3936,9.05e-140,499,553
Microhylidae_L194,ENSXETT00000085403.1,82.103,890,1084,177,10,17,890,82.1,220,1303,1307,83,83,100,1166,5517,0,1056,1170
Microhylidae_L197,ENSXETT00000018642.4,74.336,420,565,104,8,41,420,74.34,1,538,564,95,95,551,1,1407,1.56e-100,367,406
Microhylidae_L198,ENSXETT00000020906.4,79.198,415,524,104,3,5,415,79.2,3,526,549,95,95,639,121,1476,6.89e-124,445,493
Microhylidae_L199,ENSXETT00000022374.4,76.916,793,1031,227,6,11,793,76.92,42,1068,1068,96,96,1033,10,1665,0,771,854
Microhylidae_L208,ENSXETT00000064289.2,76.919,1453,1889,401,18,35,1453,76.92,15,1903,1911,99,99,268,2121,3585,0,1406,1558
Microhylidae_L21,ENSXETT00000094171.1,77.137,1218,1579,361,0,0,1218,77.14,1,1579,1662,95,95,1321,2899,7473,0,1221,1353
Microhylidae_L211,ENSXETT00000032182.4,77.717,1273,1638,339,9,26,1273,77.72,49,1684,1845,89,89,64,1677,1686,0,1296,1436
Microhylidae_L216,ENSXETT00000004865.4,73.022,1126,1542,341,19,75,1126,73.02,211,1747,2057,75,75,115,1586,4035,0,903,1001
Microhylidae_L219,ENSXETT00000001257.4,71.429,130,182,46,3,6,130,71.43,582,760,1476,18,12,4865,4687,5298,0.000000000000000588,87.8,96
Microhylidae_L22,ENSXETT00000101059.1,75.352,1125,1493,363,3,5,1125,75.35,1,1492,1572,95,95,1975,3463,7755,0,1025,1136
Microhylidae_L222,ENSXETT00000084706.1,73.968,1111,1502,330,26,61,1111,73.97,16,1513,1668,90,90,3451,4895,4902,0,911,1010
Microhylidae_L224,ENSXETT00000001789.4,73.763,1029,1395,330,12,36,1029,73.76,4,1398,1716,81,81,27,1385,1389,0,860,953
Microhylidae_L227,ENSXETT00000077237.1,75.87,1330,1753,383,12,40,1330,75.87,29,1761,1776,98,98,2273,4005,7101,0,1237,1371
Microhylidae_L230,ENSXETT00000047036.3,74.76,1090,1458,321,9,47,1090,74.76,280,1733,1926,75,75,1,1415,1473,0,994,1102
Microhylidae_L231,ENSXETT00000087409.1,77.16,375,486,102,5,9,375,77.16,998,1483,1749,57,28,2173,2649,4287,6.1e-99,364,403
Microhylidae_L235,ENSXETT00000102983.1,81.051,663,818,155,0,0,663,81.05,148,965,972,84,84,574,1391,4785,0,779,863
Microhylidae_L244,ENSXETT00000094753.1,82.094,298,363,64,1,1,298,82.09,116,478,582,62,62,1727,1366,2088,2.4e-98,360,398
Microhylidae_L246,ENSXETT00000095248.1,80.728,377,467,86,2,4,377,80.73,281,747,747,63,63,514,52,2637,5.99e-120,433,479
Microhylidae_L250,ENSXETT00000019382.4,66.303,972,1466,388,49,106,972,66.3,1,1420,1611,88,88,2413,1008,3438,4.61e-81,305,337
Microhylidae_L26,ENSXETT00000038514.2,81.825,1148,1403,231,4,24,1148,81.82,38,1425,1596,87,87,1436,43,1437,0,1388,1538
Microhylidae_L261,ENSXETT00000008258.4,76.401,900,1178,239,18,39,900,76.4,808,1978,1984,94,59,2404,3549,4371,0,838,928
Microhylidae_L262,ENSXETT00000087958.1,76.402,1253,1640,359,17,28,1253,76.4,96,1735,1944,84,84,4906,6517,7419,0,1170,1297
Microhylidae_L263,ENSXETT00000075468.1,80.23,1323,1649,289,22,37,1323,80.23,74,1719,1824,90,90,6941,5327,7644,0,1450,1607
Microhylidae_L264,ENSXETT00000022902.4,73.189,778,1063,253,10,32,778,73.19,181,1236,1479,71,71,79,1116,1119,9.9e-178,626,693
Microhylidae_L267,ENSXETT00000027115.4,83.715,694,829,123,6,12,694,83.72,3,831,831,99,99,1504,688,1647,0,876,971
Microhylidae_L27,ENSXETT00000069691.1,79.3,1111,1401,241,13,49,1111,79.3,1,1362,1371,99,99,1931,541,2067,0,1207,1338
Microhylidae_L270,ENSXETT00000074901.1,78.424,1403,1789,384,2,2,1403,78.42,1,1788,1791,99,99,6106,7893,13626,0,1480,1640
Microhylidae_L271,ENSXETT00000071474.1,77.035,530,688,150,4,8,530,77.03,3,686,705,97,97,6402,7085,13647,4.06e-147,522,578
Microhylidae_L276,ENSXETT00000022290.4,68.972,1127,1634,405,15,102,1127,68.97,188,1821,1824,90,90,7133,8664,10995,0,704,780
Microhylidae_L283,ENSXETT00000068896.1,76.438,558,730,164,3,8,558,76.44,57,786,843,87,87,905,184,2217,2.21e-151,536,594
Microhylidae_L287,ENSXETT00000091063.1,71.351,655,918,247,10,16,655,71.35,162,1077,1302,70,70,1637,2540,4080,5.87e-123,443,490
Microhylidae_L291,ENSXETT00000078325.1,72.958,893,1224,281,18,50,893,72.96,206,1424,1677,73,73,829,2007,2007,0,689,763
Microhylidae_L292,ENSXETT00000098273.1,76.416,904,1183,237,15,42,904,76.42,214,1378,1434,81,81,3276,2118,3276,0,855,947
Microhylidae_L293,ENSXETT00000095704.1,76.95,434,564,118,5,12,434,76.95,1,558,570,98,98,3077,2520,3261,8.17e-117,421,466
Microhylidae_L296,ENSXETT00000065966.2,67.284,545,810,249,9,16,545,67.28,420,1225,1614,50,50,110,907,984,3.79e-63,244,270
Microhylidae_L297,ENSXETT00000075440.1,71.226,1005,1411,369,20,37,1005,71.23,115,1519,1617,87,87,230,1609,3153,0,707,783
Microhylidae_L30,ENSXETT00000063787.2,86.744,975,1124,134,8,15,975,86.74,209,1332,1641,68,68,1,1109,1905,0,1336,1481
Microhylidae_L301,ENSXETT00000102974.1,73.95,616,833,187,5,30,616,73.95,315,1147,1359,61,61,273,1075,1245,3.62e-151,537,595
Microhylidae_L304,ENSXETT00000057692.3,85.507,944,1104,142,11,18,944,85.51,150,1253,1299,85,85,1086,1,1086,0,1243,1378
Microhylidae_L31,ENSXETT00000051270.4,79.467,805,1013,197,6,11,805,79.47,164,1176,1197,85,85,1109,108,1896,0,877,972
Microhylidae_L310,ENSXETT00000094396.1,82.367,668,811,128,7,15,668,82.37,4,810,813,99,99,890,91,2802,0,801,888
Microhylidae_L319,ENSXETT00000103831.1,75.43,482,639,151,2,6,482,75.43,1,633,636,99,99,451,1089,1566,9.79e-123,442,489
Microhylidae_L32,ENSXETT00000060887.2,79.517,889,1118,216,7,13,889,79.52,199,1314,1458,77,77,1107,1,1884,0,969,1074
Microhylidae_L320,ENSXETT00000029360.4,75.914,1308,1723,412,1,3,1308,75.91,1,1723,1995,86,86,1420,3139,3732,0,1245,1380
Microhylidae_L328,ENSXETT00000038428.4,69.182,651,941,279,3,11,651,69.18,166,1096,1287,72,72,358,1297,1332,3.91e-106,387,428
Microhylidae_L329,ENSXETT00000001674.3,73.425,373,508,135,0,0,373,73.43,14,521,522,97,97,338,845,1281,1.18e-82,308,341
Microhylidae_L340,ENSXETT00000050732.4,79.748,1331,1669,285,19,53,1331,79.75,4,1672,1902,88,88,7740,9355,10860,0,1462,1621
Microhylidae_L342,ENSXETT00000094608.1,69.489,1305,1878,421,21,152,1305,69.49,40,1916,1956,96,96,1,1727,5544,0,859,952
Microhylidae_L388,ENSXETT00000090377.1,66.583,528,793,230,17,35,528,66.58,82,866,1937,74,41,3553,4318,5865,6.35e-55,217,240
Microhylidae_L389,ENSXETT00000064970.2,79.702,428,537,106,1,3,428,79.7,8,544,648,83,83,596,63,1092,1.14e-134,480,532
Microhylidae_L393,ENSXETT00000034939.4,73.342,1150,1568,357,28,61,1150,73.34,217,1783,1795,87,87,1,1508,2421,0,894,991
Microhylidae_L395,ENSXETT00000008365.5,72.636,1298,1787,445,28,44,1298,72.64,218,2000,2241,80,80,1807,61,1863,0,944,1046
Microhylidae_L4,ENSXETT00000047954.4,77,462,600,130,4,8,462,77,72,664,819,72,72,1971,2569,3225,5.77e-127,456,505
Microhylidae_L43,ENSXETT00000101048.1,78.48,857,1092,227,4,8,857,78.48,260,1350,1533,71,71,1406,2490,2493,0,906,1004
Microhylidae_L44,ENSXETT00000082770.1,78.03,895,1147,230,14,22,895,78.03,182,1325,1461,78,78,1173,46,5637,0,894,991
Microhylidae_L47,ENSXETT00000032883.2,78.592,1373,1747,371,1,3,1373,78.59,2,1748,1845,95,95,1847,3590,3726,0,1463,1622
Microhylidae_L49,ENSXETT00000050397.4,66.62,954,1432,446,19,32,954,66.62,97,1515,1563,91,91,364,1776,4584,3.67e-101,371,411
Microhylidae_L55,ENSXETT00000056255.3,78.114,1135,1453,315,1,3,1135,78.11,94,1543,1551,93,93,1,1453,1473,0,1188,1317
Microhylidae_L57,ENSXETT00000098978.1,70.791,904,1277,333,25,40,904,70.79,2,1275,1692,75,75,5568,4329,13518,5.88e-156,554,613
Microhylidae_L58,ENSXETT00000078380.1,80.3,1125,1401,267,3,9,1125,80.3,202,1599,1704,82,82,1336,2730,14433,0,1278,1417
Microhylidae_L66,ENSXETT00000051692.2,81.349,1230,1512,256,13,26,1230,81.35,314,1825,1827,83,83,1,1486,1566,0,1431,1586
Microhylidae_L74,ENSXETT00000102781.1,82.102,1367,1665,271,14,27,1367,82.1,1,1665,1860,90,90,1638,1,4038,0,1629,1806
Microhylidae_L76,ENSXETT00000076830.1,80.6,860,1067,192,6,15,860,80.6,2,1068,1821,59,59,1052,1,3576,0,979,1085
Microhylidae_L77,ENSXETT00000085896.1,76.027,222,292,65,2,5,222,76.03,1323,1614,1731,21,17,662,376,747,1.02e-51,207,229
Microhylidae_L79,ENSXETT00000060439.2,81.021,1285,1586,301,0,0,1285,81.02,227,1812,1815,87,87,128,1713,3009,0,1506,1669
Microhylidae_L8,ENSXETT00000035577.5,76.82,401,522,118,1,3,401,76.82,58,579,579,90,90,1,519,1095,1.16e-108,395,437
Microhylidae_L81,ENSXETT00000087403.1,76.416,985,1289,269,9,35,985,76.42,283,1568,1746,74,74,1540,2796,3045,0,959,1063
Microhylidae_L82,ENSXETT00000102464.1,74.344,255,343,81,3,7,255,74.34,866,1208,1425,24,24,379,44,609,1.62e-54,216,239
Microhylidae_L85,ENSXETT00000081715.1,71.827,849,1182,255,12,78,849,71.83,121,1302,1398,85,85,4009,5112,5697,0,658,729
Microhylidae_L9,ENSXETT00000088614.1,69.73,387,555,160,4,8,387,69.73,191,741,933,59,59,4712,5262,21492,3.91e-60,233,258
Microhylidae_L90,ENSXETT00000053675.3,78.166,827,1058,231,0,0,827,78.17,4,1061,1086,97,97,709,1766,2121,0,867,961
Microhylidae_L92,ENSXETT00000100370.1,80.53,699,868,157,7,12,699,80.53,84,948,948,91,91,1968,1110,4083,0,787,872
Microhylidae_L95,ENSXETT00000042046.4,88.136,156,177,21,0,0,156,88.14,145,321,384,46,46,1059,883,1059,7.99e-58,225,249
Myobatrachidae_L104,ENSXETT00000010668.4,85.952,361,420,58,1,1,361,85.95,32,451,558,75,75,683,1101,1101,1.88e-137,489,542
Myobatrachidae_L129,ENSXETT00000086633.1,68.769,1145,1665,436,38,84,1145,68.77,52,1677,1695,96,96,1948,3567,4653,3.26e-159,563,624
Myobatrachidae_L132,ENSXETT00000024535.3,84.206,981,1165,179,3,5,981,84.21,5,1166,1512,77,77,4124,5286,5286,0,1263,1400
Myobatrachidae_L133,ENSXETT00000069155.1,80.872,575,711,136,0,0,575,80.87,1,711,720,99,99,4957,5667,6006,0,670,742
Myobatrachidae_L136,ENSXETT00000091248.1,69.255,669,966,258,16,39,669,69.25,76,1041,1044,93,93,1259,333,2619,4.68e-104,380,421
Myobatrachidae_L165,ENSXETT00000047007.4,77.032,1194,1550,341,4,15,1194,77.03,4,1538,1713,90,90,391,1940,1950,0,1187,1315
Myobatrachidae_L190,ENSXETT00000042101.3,70.556,127,180,38,7,15,127,70.56,158,336,654,27,27,696,531,2001,0.0000000000196,72.5,79
Myobatrachidae_L191,ENSXETT00000019370.3,81.735,537,657,92,13,28,537,81.74,1,651,651,100,100,1358,724,1743,7.69e-175,615,681
Myobatrachidae_L202,ENSXETT00000077417.1,68.835,455,661,168,15,38,455,68.84,120,780,780,85,85,2666,2044,2718,1.8e-63,245,271
Myobatrachidae_L203,ENSXETT00000094594.1,74.286,572,770,158,17,40,572,74.29,207,975,1047,73,73,2717,1987,2718,3.38e-131,470,520
Myobatrachidae_L207,ENSXETT00000062994.2,77.143,648,840,191,1,1,648,77.14,19,858,858,98,98,1057,1895,2430,0,647,717
Myobatrachidae_L228,ENSXETT00000006101.4,78.231,345,441,80,8,16,345,78.23,1,441,564,78,78,535,111,2745,4.19e-95,349,386
Myobatrachidae_L248,ENSXETT00000060628.2,74.658,872,1168,279,9,17,872,74.66,280,1437,1593,73,73,265,1425,1503,0,748,829
Myobatrachidae_L254,ENSXETT00000094631.1,75.889,875,1153,231,20,47,875,75.89,19,1150,1236,92,92,1854,728,7755,0,792,877
Myobatrachidae_L26,ENSXETT00000088070.1,80.796,1035,1281,243,1,3,1035,80.8,80,1357,1362,94,94,1190,2470,2472,0,1200,1330
Myobatrachidae_L267,ENSXETT00000027569.4,73.408,1187,1617,363,30,67,1187,73.41,1,1615,1701,95,95,5342,3791,6180,0,928,1028
Myobatrachidae_L27,ENSXETT00000002116.4,65.863,683,1037,278,33,76,683,65.86,69,1094,1374,75,75,1794,823,1794,1.56e-54,216,239
Myobatrachidae_L290,ENSXETT00000093413.1,70.425,431,612,165,10,16,431,70.42,14,624,627,97,97,1564,968,2340,5.35e-69,262,290
Myobatrachidae_L30,ENSXETT00000047203.4,70.317,1021,1452,303,39,128,1021,70.32,170,1614,1737,83,83,1411,81,4767,2.25e-180,635,703
Myobatrachidae_L50,ENSXETT00000098660.1,79.032,196,248,43,4,9,196,79.03,2,249,546,68,45,671,433,798,1.09e-51,205,227
Myobatrachidae_L58,ENSXETT00000072384.1,78.887,822,1042,208,1,12,822,78.89,3,1044,1155,90,90,54,1083,1086,0,894,991
Myobatrachidae_L85,ENSXETT00000054995.3,69.86,897,1284,313,31,74,897,69.86,161,1440,1506,85,85,1277,64,1767,3.09e-146,520,576
