query_id,subject_id,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Microhylidae_L357,Myobatrachidae_L271,79.875,1282,1605,299,8,24,1282,79.88,165,1749,1815,87,87,126,1726,1752,0,1421,1575
Microhylidae_L358,Myobatrachidae_L272,83.321,1114,1337,167,33,56,1114,83.32,4,1299,1365,95,95,1403,82,1404,0,1318,1461
Microhylidae_L359,Myobatrachidae_L273,83.387,1029,1234,155,28,50,1029,83.39,103,1296,1299,92,92,31,1254,1260,0,1218,1350
Microhylidae_L36,Myobatrachidae_L20,78.648,1245,1583,323,9,15,1245,78.65,25,1602,1698,93,93,67,1639,1704,0,1307,1449
Microhylidae_L360,Myobatrachidae_L274,74.439,696,935,200,19,39,696,74.44,157,1057,1218,74,74,1130,201,1281,8.72e-162,564,625
Microhylidae_L361,Myobatrachidae_L275,78.148,1291,1652,251,11,110,1291,78.15,1,1649,1909,86,86,82,1626,1848,0,1411,1564
Microhylidae_L362,Myobatrachidae_L276,84.708,1130,1334,169,11,35,1130,84.71,279,1607,1839,72,72,17,1320,1320,0,1470,1629
Microhylidae_L363,Myobatrachidae_L277,71.873,1132,1575,339,47,104,1132,71.87,68,1582,1663,91,91,1605,75,1605,0,738,818
Microhylidae_L364,Myobatrachidae_L279,81.232,1450,1785,303,7,32,1450,81.23,10,1793,1842,97,97,1,1754,1947,0,1716,1902
Microhylidae_L366,Myobatrachidae_L280,81.089,1132,1396,208,17,56,1132,81.09,151,1533,1533,90,90,265,1617,1626,0,1314,1456
Microhylidae_L367,Myobatrachidae_L281,84.74,994,1173,162,4,17,994,84.74,174,1329,1515,76,76,82,1254,1395,0,1296,1436
Microhylidae_L368,Myobatrachidae_L282,70.708,1079,1526,352,22,95,1079,70.71,28,1495,1599,92,92,4,1492,1539,0,718,795
Microhylidae_L369,Myobatrachidae_L283,84.961,1209,1423,203,4,11,1209,84.96,288,1709,1713,83,83,66,1478,1494,0,1598,1771
Microhylidae_L370,Myobatrachidae_L284,73.258,1167,1593,363,12,63,1167,73.26,1,1589,1824,87,87,13,1546,1680,0,1003,1112
Microhylidae_L371,Myobatrachidae_L278,79.755,1304,1635,297,15,34,1304,79.76,408,2041,2043,80,80,1,1602,2298,0,1431,1586
Microhylidae_L372,Myobatrachidae_L285,69.697,1104,1584,374,26,106,1104,69.7,9,1506,1509,99,99,21,1584,1707,0,672,744
Microhylidae_L373,Myobatrachidae_L287,81.151,1283,1581,247,27,51,1283,81.15,265,1815,1837,84,84,1647,88,1773,0,1445,1602
Microhylidae_L374,Myobatrachidae_L288,81.904,869,1061,171,4,21,869,81.9,334,1394,1482,72,72,391,1430,1731,0,1057,1171
Microhylidae_L375,Myobatrachidae_L289,75.257,952,1265,211,31,102,952,75.26,201,1421,1764,69,69,1508,302,1578,0,830,920
Microhylidae_L376,Myobatrachidae_L291,75.262,1579,2098,381,56,138,1579,75.26,5,2031,2031,99,99,1,2031,2055,0,1361,1509
Microhylidae_L377,Myobatrachidae_L292,74.829,1097,1466,311,13,58,1097,74.83,5,1461,1464,99,99,101,1517,1614,0,983,1089
Microhylidae_L38,Myobatrachidae_L21,83.587,769,920,146,3,5,769,83.59,7,922,1071,86,86,46,964,981,0,970,1075
Microhylidae_L380,Myobatrachidae_L293,75.168,336,447,111,0,0,336,75.17,206,652,939,48,48,89,535,657,2.85e-84,306,339
Microhylidae_L381,Myobatrachidae_L294,68.791,842,1224,300,35,82,842,68.79,319,1495,1584,74,74,306,1494,1665,2.06e-120,427,473
Microhylidae_L382,Myobatrachidae_L295,69.1,1183,1712,398,51,131,1183,69.1,4,1655,1662,99,99,154,1794,1875,3.91e-174,606,671
Microhylidae_L383,Myobatrachidae_L296,76.746,802,1045,188,23,55,802,76.75,177,1188,1512,67,67,1065,43,1071,0,745,825
Microhylidae_L384,Myobatrachidae_L297,79.425,1270,1599,290,10,39,1270,79.42,1,1590,1695,94,94,19,1587,1614,0,1394,1545
Microhylidae_L385,Myobatrachidae_L299,78.742,889,1129,224,8,16,889,78.74,184,1310,1332,85,85,151,1265,1314,0,939,1041
Microhylidae_L386,Myobatrachidae_L298,79.099,825,1043,216,1,2,825,79.1,113,1153,1248,83,83,24,1066,1080,0,899,996
Microhylidae_L387,Myobatrachidae_L300,70.114,1288,1837,390,53,159,1288,70.11,95,1856,1857,95,95,1784,32,1914,0,768,851
Microhylidae_L39,Myobatrachidae_L22,74.303,746,1004,195,26,63,746,74.3,17,980,1182,82,82,1132,152,1155,5e-171,594,658
Microhylidae_L390,Myobatrachidae_L302,76.673,825,1076,189,32,62,825,76.67,130,1154,1356,76,76,137,1201,1374,0,738,818
Microhylidae_L391,Myobatrachidae_L301,79.76,796,998,163,21,39,796,79.76,124,1089,1335,72,72,42,1032,1164,0,821,910
Microhylidae_L392,Myobatrachidae_L134,84.643,1411,1667,210,19,46,1411,84.64,8,1671,1794,93,93,1923,300,1923,0,1816,2013
Microhylidae_L394,Myobatrachidae_L303,80.64,1512,1875,336,7,27,1512,80.64,1,1875,1920,98,98,22,1869,1917,0,1764,1955
Microhylidae_L396,Myobatrachidae_L304,73.42,1243,1693,304,42,146,1243,73.42,226,1869,1887,87,87,1596,1,1692,0,996,1104
Microhylidae_L397,Myobatrachidae_L305,75.317,1602,2127,344,60,181,1602,75.32,1,2056,2058,99,99,2043,27,2055,0,1404,1556
Microhylidae_L398,Myobatrachidae_L306,74.808,778,1040,211,8,51,778,74.81,365,1380,1536,66,66,110,1122,1155,0,709,785
Microhylidae_L40,Myobatrachidae_L23,76.821,1044,1359,203,40,112,1044,76.82,461,1734,1746,73,73,1353,22,1353,0,936,1037
Microhylidae_L42,Myobatrachidae_L25,75.468,1129,1496,312,13,55,1129,75.47,13,1482,1500,98,98,67,1533,1557,0,1037,1149
Microhylidae_L48,Myobatrachidae_L29,73.248,742,1013,190,26,81,742,73.25,51,1005,1116,86,86,107,1096,1170,8.52e-168,584,647
Microhylidae_L5,Myobatrachidae_L3,70.446,932,1323,287,18,104,932,70.45,298,1619,1833,72,72,7,1226,1227,0,656,727
Microhylidae_L50,Myobatrachidae_L31,79.429,1363,1716,252,45,101,1363,79.43,1,1674,1785,94,94,1681,25,1701,0,1411,1564
Microhylidae_L51,Myobatrachidae_L32,78.826,1061,1346,257,6,28,1061,78.83,309,1653,1719,78,78,137,1455,1461,0,1170,1297
Microhylidae_L52,Myobatrachidae_L33,76.686,1217,1587,276,44,94,1217,76.69,2,1527,1707,89,89,1587,34,1590,0,1120,1241
Microhylidae_L54,Myobatrachidae_L34,82.504,1160,1406,234,2,12,1160,82.5,284,1689,1840,76,76,250,1643,1698,0,1431,1586
Microhylidae_L59,Myobatrachidae_L35,79.665,1238,1554,316,0,0,1238,79.67,10,1563,1749,89,89,7,1560,1569,0,1382,1532
Microhylidae_L6,Myobatrachidae_L4,79.849,634,794,158,2,2,634,79.85,279,1071,1173,68,68,135,927,933,0,706,782
Microhylidae_L60,Myobatrachidae_L36,77.578,1038,1338,268,7,32,1038,77.58,214,1550,1710,81,78,202,1508,1569,0,1061,1176
Microhylidae_L61,Myobatrachidae_L37,78.253,1353,1729,275,42,101,1353,78.25,111,1781,1941,86,86,1790,105,1881,0,1358,1505
Microhylidae_L62,Myobatrachidae_L38,84.981,1092,1285,141,24,52,1092,84.98,57,1324,1479,86,86,15,1264,1419,0,1397,1548
Microhylidae_L64,Myobatrachidae_L39,87.104,1209,1388,124,23,55,1209,87.1,279,1645,1647,83,83,1384,31,1626,0,1646,1825
Microhylidae_L65,Myobatrachidae_L40,86.211,669,776,75,15,32,669,86.21,1,759,912,83,83,17,777,777,0,877,972
Microhylidae_L67,Myobatrachidae_L41,74.243,1104,1487,300,38,83,1104,74.24,143,1564,1578,90,90,1472,4,1485,0,889,985
Microhylidae_L68,Myobatrachidae_L42,71.944,518,720,169,10,33,518,71.94,3,713,777,92,92,504,1199,1386,1.93e-104,373,413
Microhylidae_L69,Myobatrachidae_L44,85.322,1459,1710,179,32,72,1459,85.32,10,1668,1959,85,85,1818,130,1818,0,1866,2069
Microhylidae_L70,Myobatrachidae_L45,83.067,1457,1754,220,33,77,1457,83.07,3,1712,1896,90,90,9,1729,1842,0,1742,1931
Microhylidae_L71,Myobatrachidae_L46,81.464,1358,1667,292,6,17,1358,81.46,31,1682,1767,93,93,1,1665,1665,0,1603,1777
Microhylidae_L72,Myobatrachidae_L47,76.556,1316,1719,284,51,119,1316,76.56,153,1800,1833,90,90,232,1902,1914,0,1179,1307
Microhylidae_L73,Myobatrachidae_L48,83.927,1462,1742,230,26,50,1462,83.93,11,1716,1899,90,90,13,1740,1797,0,1817,2014
Microhylidae_L75,Myobatrachidae_L49,79.111,587,742,130,12,25,587,79.11,203,920,924,78,78,762,22,1005,5.05e-176,611,677
Microhylidae_L78,Myobatrachidae_L51,68.63,606,883,219,28,58,606,68.63,1,832,948,88,88,361,1236,1242,2.37e-85,310,343
Microhylidae_L83,Myobatrachidae_L52,76.148,514,675,112,14,49,514,76.15,230,881,1137,57,57,725,77,807,2.66e-136,480,531
Microhylidae_L84,Myobatrachidae_L53,77.204,972,1259,270,5,17,972,77.2,132,1386,1497,84,84,93,1338,1422,0,970,1075
Microhylidae_L86,Myobatrachidae_L54,72.968,745,1021,225,24,51,745,72.97,195,1188,1191,83,83,213,1209,1338,3.63e-160,558,618
Microhylidae_L87,Myobatrachidae_L55,80.363,1240,1543,234,34,69,1240,80.36,1,1491,1491,100,100,28,1553,2019,0,1342,1487
Microhylidae_L88,Myobatrachidae_L56,79.045,596,754,118,19,40,596,79.05,22,740,954,75,75,4,752,774,3.3e-172,599,663
Microhylidae_L89,Myobatrachidae_L57,74.558,674,904,225,2,5,674,74.56,43,946,1092,83,83,61,959,1035,1.96e-169,590,653
Microhylidae_L91,Myobatrachidae_L59,83.985,1117,1330,162,25,51,1117,83.98,67,1369,1605,81,81,1398,93,1407,0,1384,1534
Microhylidae_L93,Myobatrachidae_L61,80.124,516,644,98,13,30,516,80.12,188,805,922,67,67,759,120,834,9.74e-160,556,616
Microhylidae_L94,Myobatrachidae_L60,78.926,588,745,115,18,42,588,78.93,58,778,837,86,86,20,746,762,1.59e-175,609,674
Microhylidae_L96,Myobatrachidae_L62,74.32,246,331,78,5,7,246,74.32,116,441,441,74,74,25,353,372,1.15e-53,203,224
Microhylidae_L97,Myobatrachidae_L63,85.133,899,1056,157,0,0,899,85.13,4,1059,1152,92,92,100,1155,1158,0,1197,1327
Microhylidae_L99,Myobatrachidae_L65,71.646,235,328,87,1,6,235,71.65,435,756,879,37,37,660,987,1101,1.14e-44,174,192
