query_id,subject_id,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Microhylidae_L30,ENSXETT00000063787.2,86.744,975,1124,134,8,15,975,86.74,209,1332,1641,68,68,1,1109,1905,0,1336,1481
Microhylidae_L300,ENSXETT00000054167.3,71.841,1120,1559,380,23,59,1120,71.84,19,1566,1870,83,83,631,2141,5505,0,800,886
Microhylidae_L301,ENSXETT00000102974.1,73.95,616,833,187,5,30,616,73.95,315,1147,1359,61,61,273,1075,1245,3.62e-151,537,595
Microhylidae_L302,ENSXETT00000086224.1,75.734,1264,1669,356,20,49,1264,75.73,221,1889,2163,77,77,7129,8748,12993,0,1154,1279
Microhylidae_L304,ENSXETT00000057692.3,85.507,944,1104,142,11,18,944,85.51,150,1253,1299,85,85,1086,1,1086,0,1243,1378
Microhylidae_L305,ENSXETT00000083101.1,84.585,867,1025,143,10,15,867,84.59,230,1254,1647,62,62,446,1455,1455,0,1108,1228
Microhylidae_L306,ENSXETT00000089885.1,76.929,1087,1413,285,6,41,1087,76.93,242,1653,1879,75,75,1262,2634,2637,0,1089,1207
Microhylidae_L307,ENSXETT00000026666.4,69.535,897,1290,376,6,17,897,69.53,199,1476,1638,78,78,1,1285,1311,8.44e-154,546,605
Microhylidae_L308,ENSXETT00000049206.3,80.501,611,759,145,2,3,611,80.5,4,762,819,93,93,850,1605,1608,0,696,771
Microhylidae_L309,ENSXETT00000087232.1,78.646,1429,1817,307,29,81,1429,78.65,129,1941,1941,93,93,1,1740,1770,0,1495,1657
Microhylidae_L31,ENSXETT00000051270.4,79.467,805,1013,197,6,11,805,79.47,164,1176,1197,85,85,1109,108,1896,0,877,972
Microhylidae_L310,ENSXETT00000094396.1,82.367,668,811,128,7,15,668,82.37,4,810,813,99,99,890,91,2802,0,801,888
Microhylidae_L311,ENSXETT00000067383.1,72.935,1183,1622,405,18,34,1183,72.93,303,1922,2132,76,76,690,2279,2565,0,913,1012
Microhylidae_L312,ENSXETT00000034427.4,72.656,651,896,228,6,17,651,72.66,227,1122,1272,70,70,25,903,1062,5.73e-142,507,561
Microhylidae_L313,ENSXETT00000070145.1,69.969,1116,1595,433,16,46,1116,69.97,149,1740,1818,88,88,4153,2602,5454,0,704,780
Microhylidae_L314,ENSXETT00000061209.2,76.358,998,1307,258,14,51,998,76.36,333,1639,1863,70,70,512,1767,1770,0,955,1058
Microhylidae_L315,ENSXETT00000079573.1,81.961,886,1081,195,0,0,886,81.96,263,1343,1584,78,68,1457,2537,13914,0,1075,1191
Microhylidae_L316,ENSXETT00000094616.1,72.282,1150,1591,369,20,72,1150,72.28,153,1694,1713,90,90,1205,2772,4920,0,856,949
Microhylidae_L318,ENSXETT00000054915.4,80,1020,1275,255,0,0,1020,80,109,1383,1386,92,92,7,1281,1578,0,1150,1275
Microhylidae_L319,ENSXETT00000103831.1,75.43,482,639,151,2,6,482,75.43,1,633,636,99,99,451,1089,1566,9.79e-123,442,489
Microhylidae_L32,ENSXETT00000060887.2,79.517,889,1118,216,7,13,889,79.52,199,1314,1458,77,77,1107,1,1884,0,969,1074
Microhylidae_L320,ENSXETT00000029360.4,75.914,1308,1723,412,1,3,1308,75.91,1,1723,1995,86,86,1420,3139,3732,0,1245,1380
Microhylidae_L321,ENSXETT00000046607.4,77.263,350,453,91,6,12,350,77.26,184,636,885,51,51,279,719,723,9.93e-93,343,379
Microhylidae_L322,ENSXETT00000046616.4,76.162,1278,1678,385,2,15,1278,76.16,129,1806,1812,93,93,321,1983,2907,0,1234,1368
Microhylidae_L324,ENSXETT00000081221.1,71.429,365,511,111,8,35,365,71.43,231,740,893,57,57,1489,1965,3636,2.21e-69,265,293
Microhylidae_L325,ENSXETT00000074398.1,73.689,745,1011,225,11,41,745,73.69,4,1007,1662,72,60,2299,3275,9075,1.36e-176,621,688
Microhylidae_L326,ENSXETT00000095786.1,80.356,1084,1349,253,2,12,1084,80.36,362,1710,2013,67,67,1463,2799,2802,0,1246,1381
Microhylidae_L327,ENSXETT00000067914.1,77.984,1346,1726,341,19,39,1346,77.98,132,1855,2076,83,83,2550,4238,8472,0,1369,1517
Microhylidae_L328,ENSXETT00000038428.4,69.182,651,941,279,3,11,651,69.18,166,1096,1287,72,72,358,1297,1332,3.91e-106,387,428
Microhylidae_L329,ENSXETT00000001674.3,73.425,373,508,135,0,0,373,73.43,14,521,522,97,97,338,845,1281,1.18e-82,308,341
Microhylidae_L33,ENSXETT00000069011.1,76.951,631,820,156,1,33,631,76.95,238,1057,1224,67,67,388,1174,1176,0,653,723
Microhylidae_L330,ENSXETT00000014574.5,73.057,968,1325,343,8,14,968,73.06,242,1562,1686,78,78,20,1334,1413,0,757,839
Microhylidae_L331,ENSXETT00000063363.2,76.786,1376,1792,378,12,38,1376,76.79,4,1782,1785,99,99,124,1890,2574,0,1337,1482
Microhylidae_L332,ENSXETT00000081686.1,78.362,1177,1502,274,24,51,1177,78.36,1,1478,1704,87,87,1815,341,2976,0,1191,1320
Microhylidae_L333,ENSXETT00000035077.3,70.932,898,1266,321,15,47,898,70.93,94,1359,1524,83,83,347,1565,2922,4.34e-176,619,686
Microhylidae_L334,ENSXETT00000095710.1,76.881,1410,1834,386,19,38,1410,76.88,4,1837,1842,99,99,5887,7682,9564,0,1353,1500
Microhylidae_L335,ENSXETT00000102839.1,81.143,1321,1628,270,17,37,1321,81.14,312,1939,1942,84,84,92,1682,3681,0,1517,1682
Microhylidae_L337,ENSXETT00000030046.4,82.143,552,672,117,1,3,552,82.14,208,879,1113,60,60,256,924,1245,0,670,742
Microhylidae_L338,ENSXETT00000039981.3,78.409,690,880,188,2,2,690,78.41,10,888,1068,82,82,55,933,1251,0,724,802
Microhylidae_L339,ENSXETT00000012789.4,67.449,632,937,263,12,42,632,67.45,210,1142,1170,80,80,289,1187,2685,1.84e-84,315,349
Microhylidae_L34,ENSXETT00000087347.1,81.32,1380,1697,263,8,54,1380,81.32,1,1697,2010,84,84,1450,3092,4170,0,1658,1838
Microhylidae_L340,ENSXETT00000050732.4,79.748,1331,1669,285,19,53,1331,79.75,4,1672,1902,88,88,7740,9355,10860,0,1462,1621
Microhylidae_L341,ENSXETT00000087303.1,69.575,590,848,252,6,6,590,69.58,209,1053,1095,77,77,1493,2337,5904,1.01e-93,345,382
Microhylidae_L342,ENSXETT00000094608.1,69.489,1305,1878,421,21,152,1305,69.49,40,1916,1956,96,96,1,1727,5544,0,859,952
Microhylidae_L343,ENSXETT00000060330.2,76.829,567,738,171,0,0,567,76.83,263,1000,2135,68,35,71,808,2808,1.44e-158,563,623
Microhylidae_L344,ENSXETT00000079661.1,71.338,1344,1884,464,23,76,1344,71.34,30,1906,1908,98,98,1708,3522,4626,0,959,1063
Microhylidae_L345,ENSXETT00000046189.4,72.264,680,941,224,12,37,680,72.26,123,1058,1281,73,73,1077,169,1077,9.14e-146,518,574
Microhylidae_L346,ENSXETT00000063361.2,73.6,1196,1625,379,20,50,1196,73.6,35,1659,1766,92,92,430,2004,2004,0,966,1070
Microhylidae_L347,ENSXETT00000075541.1,83.081,604,727,119,2,4,604,83.08,10,736,984,74,74,61,783,783,0,753,834
Microhylidae_L348,ENSXETT00000040320.3,78.591,580,738,152,2,6,580,78.59,4,735,957,76,76,70,807,810,3.28e-175,616,682
Microhylidae_L349,ENSXETT00000071145.1,86.233,570,661,90,1,1,570,86.23,1,661,690,96,96,133,792,792,0,781,865
Microhylidae_L350,ENSXETT00000089015.1,70.959,518,730,174,14,38,518,70.96,797,1514,1776,49,40,526,1229,3174,7.06e-92,340,376
Microhylidae_L351,ENSXETT00000049657.2,80.374,1032,1284,246,1,6,1032,80.37,22,1305,1602,80,80,1,1278,1278,0,1182,1310
Microhylidae_L352,ENSXETT00000010091.3,64.706,495,765,167,14,103,495,64.71,194,954,1299,64,59,1,666,918,1.13e-49,199,220
Microhylidae_L353,ENSXETT00000075227.1,74.081,826,1115,254,17,35,826,74.08,142,1254,1548,72,72,362,1443,1443,0,673,746
Microhylidae_L354,ENSXETT00000042195.4,72.741,1473,2025,424,23,128,1473,72.74,1,2018,2025,99,99,25,1928,4746,0,1200,1330
Microhylidae_L355,ENSXETT00000011831.4,70.708,659,932,250,9,23,659,70.71,243,1174,1383,67,67,1,909,909,2.18e-122,441,488
Microhylidae_L356,ENSXETT00000003398.4,68.947,635,921,255,18,31,635,68.95,95,998,1059,85,85,539,1445,3501,1.36e-85,319,353
Microhylidae_L357,ENSXETT00000009343.4,74.105,1139,1537,349,9,49,1139,74.11,202,1721,1815,84,84,3079,4583,4593,0,982,1088
Microhylidae_L358,ENSXETT00000090215.1,80.603,1043,1294,230,14,21,1043,80.6,4,1296,1365,95,95,2261,3534,3873,0,1166,1292
Microhylidae_L36,ENSXETT00000074640.1,75.253,1116,1483,331,12,36,1116,75.25,116,1588,1698,87,87,2330,3786,6738,0,1000,1108
Microhylidae_L360,ENSXETT00000057424.3,73.258,652,890,235,1,3,652,73.26,166,1055,1218,73,73,424,1310,1314,1.38e-149,532,589
Microhylidae_L361,ENSXETT00000044389.4,74.66,1208,1618,282,18,128,1208,74.66,1,1614,1909,85,85,4915,6408,6411,0,1120,1241
Microhylidae_L362,ENSXETT00000017900.4,80.973,1332,1645,291,8,22,1332,80.97,194,1836,1839,89,89,1592,3216,4515,0,1540,1707
Microhylidae_L363,ENSXETT00000034102.4,70.506,1157,1641,415,22,69,1157,70.51,18,1651,1663,98,98,1742,3320,3618,0,757,839
Microhylidae_L364,ENSXETT00000096846.1,78.137,1401,1793,360,7,32,1401,78.14,3,1794,1842,97,97,918,2679,3231,0,1466,1625
Microhylidae_L366,ENSXETT00000081305.1,78.041,725,929,192,1,12,725,78.04,600,1528,1533,61,61,162,1078,3861,0,765,848
Microhylidae_L367,ENSXETT00000068913.1,80.71,887,1099,194,4,18,887,80.71,240,1320,1515,71,71,93,1191,2478,0,1025,1136
Microhylidae_L368,ENSXETT00000032415.4,65.237,989,1516,457,23,70,989,65.24,4,1487,1599,93,93,1531,3008,3012,2.08e-85,318,352
Microhylidae_L369,ENSXETT00000069816.1,79.812,1103,1382,266,4,13,1103,79.81,311,1692,1713,81,81,21,1389,3750,0,1230,1363
Microhylidae_L371,ENSXETT00000035548.4,76.503,1514,1979,416,19,49,1514,76.5,33,2010,2043,97,97,25,1955,3150,0,1449,1606
Microhylidae_L372,ENSXETT00000029814.4,66,495,750,201,13,54,495,66,802,1506,1509,78,47,898,1638,2631,5.62e-48,194,214
Microhylidae_L373,ENSXETT00000019062.4,80.264,1216,1515,268,17,31,1216,80.26,301,1815,1837,82,82,10,1493,1947,0,1342,1488
Microhylidae_L374,ENSXETT00000076247.1,75.681,806,1065,235,8,24,806,75.68,321,1379,1482,71,71,666,1712,2640,0,742,822
Microhylidae_L375,ENSXETT00000087429.1,68.395,818,1196,263,32,115,818,68.39,240,1419,1764,67,67,2680,3776,5643,6.14e-118,426,472
Microhylidae_L376,ENSXETT00000026894.4,72.469,1482,2045,442,37,121,1482,72.47,4,2031,2031,99,99,2370,430,3282,0,1109,1229
Microhylidae_L377,ENSXETT00000038112.4,74.301,824,1109,251,10,34,824,74.3,230,1336,1464,76,76,1991,3067,3075,0,710,786
Microhylidae_L38,ENSXETT00000085629.1,80.259,683,851,168,0,0,683,80.26,34,884,1071,79,79,1927,2777,3327,0,778,862
Microhylidae_L380,ENSXETT00000076103.1,67.273,222,330,99,6,9,222,67.27,267,593,939,35,35,453,776,1296,0.000000000000000106,90.6,99
Microhylidae_L381,ENSXETT00000057738.3,68.071,420,617,164,17,33,420,68.07,773,1380,1584,38,38,1601,1009,3828,2.51e-46,188,208
Microhylidae_L382,ENSXETT00000050037.3,65.646,772,1176,297,29,107,772,65.65,484,1645,1662,80,70,1520,438,3417,2.31e-72,275,304
Microhylidae_L384,ENSXETT00000104788.1,75.974,1170,1540,332,14,38,1170,75.97,57,1589,1695,90,90,3096,4604,6216,0,1082,1199
Microhylidae_L385,ENSXETT00000050831.2,75.187,803,1068,260,3,5,803,75.19,184,1250,1332,80,80,40,1103,1134,0,728,807
Microhylidae_L386,ENSXETT00000042946.3,81.383,918,1128,210,0,0,918,81.38,118,1245,1248,90,90,1,1128,1137,0,1088,1206
Microhylidae_L387,ENSXETT00000068543.1,67.488,1096,1624,425,34,103,1096,67.49,241,1856,1857,87,87,1522,3050,3093,1.33e-145,518,574
Microhylidae_L388,ENSXETT00000090377.1,66.583,528,793,230,17,35,528,66.58,82,866,1937,74,41,3553,4318,5865,6.35e-55,217,240
Microhylidae_L389,ENSXETT00000064970.2,79.702,428,537,106,1,3,428,79.7,8,544,648,83,83,596,63,1092,1.14e-134,480,532
Microhylidae_L39,ENSXETT00000069493.1,76.178,566,743,145,12,32,566,76.18,239,980,1182,63,63,107,818,984,8.42e-146,519,575
Microhylidae_L390,ENSXETT00000012635.4,79.628,770,967,186,10,11,770,79.63,131,1097,1356,71,71,1110,155,1110,0,827,916
Microhylidae_L391,ENSXETT00000021970.3,80.576,784,973,175,8,14,784,80.58,118,1089,1335,73,73,1074,115,1083,0,885,981
Microhylidae_L392,ENSXETT00000049733.3,78.903,1324,1678,304,20,50,1324,78.9,2,1676,1794,93,93,1640,10,2412,0,1395,1546
Microhylidae_L393,ENSXETT00000034939.4,73.342,1150,1568,357,28,61,1150,73.34,217,1783,1795,87,87,1,1508,2421,0,894,991
Microhylidae_L394,ENSXETT00000093721.1,76.042,1314,1728,368,12,46,1314,76.04,1,1723,1920,90,90,1435,3121,4293,0,1248,1383
Microhylidae_L395,ENSXETT00000008365.5,72.636,1298,1787,445,28,44,1298,72.64,218,2000,2241,80,80,1807,61,1863,0,944,1046
Microhylidae_L396,ENSXETT00000033901.4,70.192,876,1248,312,16,60,876,70.19,241,1488,1887,81,66,162,1349,5010,1.65e-163,578,640
Microhylidae_L397,ENSXETT00000033001.3,72.421,1481,2045,464,28,100,1481,72.42,13,2056,2058,99,99,889,2834,4263,0,1141,1265
Microhylidae_L398,ENSXETT00000104992.1,71.826,1007,1402,341,15,54,1007,71.83,5,1367,1536,89,89,635,2021,4650,0,730,809
Microhylidae_L4,ENSXETT00000047954.4,77,462,600,130,4,8,462,77,72,664,819,72,72,1971,2569,3225,5.77e-127,456,505
Microhylidae_L40,ENSXETT00000009849.3,78.086,1012,1296,253,16,31,1012,78.09,217,1511,1746,74,74,1,1266,1266,0,1026,1137
Microhylidae_L42,ENSXETT00000100819.1,71.552,1074,1501,371,16,56,1074,71.55,17,1471,1500,97,97,1217,2707,3648,0,761,843
Microhylidae_L43,ENSXETT00000101048.1,78.48,857,1092,227,4,8,857,78.48,260,1350,1533,71,71,1406,2490,2493,0,906,1004
Microhylidae_L44,ENSXETT00000082770.1,78.03,895,1147,230,14,22,895,78.03,182,1325,1461,78,78,1173,46,5637,0,894,991
Microhylidae_L47,ENSXETT00000032883.2,78.592,1373,1747,371,1,3,1373,78.59,2,1748,1845,95,95,1847,3590,3726,0,1463,1622
Microhylidae_L48,ENSXETT00000060496.2,70.997,541,762,152,15,69,541,71,94,837,1116,67,67,1554,844,2373,1.75e-103,379,419
Microhylidae_L49,ENSXETT00000050397.4,66.62,954,1432,446,19,32,954,66.62,97,1515,1563,91,91,364,1776,4584,3.67e-101,371,411
Microhylidae_L5,ENSXETT00000050001.4,66.485,1097,1650,437,23,116,1097,66.48,1,1619,1833,88,88,7963,9527,10320,7.28e-149,529,586
Microhylidae_L50,ENSXETT00000074283.1,77.67,1200,1545,292,24,53,1200,77.67,118,1662,1785,87,87,1,1492,5082,0,1196,1325
Microhylidae_L51,ENSXETT00000096335.1,73.978,1032,1395,329,12,34,1032,73.98,319,1710,1719,81,81,1067,2430,4941,0,886,982
Microhylidae_L52,ENSXETT00000015184.4,78.473,1192,1519,287,20,40,1192,78.47,1,1519,1707,89,89,2284,3762,4641,0,1223,1356
Microhylidae_L54,ENSXETT00000007579.4,80.251,1024,1276,245,3,7,1024,80.25,267,1540,1840,69,69,26,1296,1455,0,1159,1284
Microhylidae_L55,ENSXETT00000056255.3,78.114,1135,1453,315,1,3,1135,78.11,94,1543,1551,93,93,1,1453,1473,0,1188,1317
Microhylidae_L57,ENSXETT00000098978.1,70.791,904,1277,333,25,40,904,70.79,2,1275,1692,75,75,5568,4329,13518,5.88e-156,554,613
Microhylidae_L58,ENSXETT00000078380.1,80.3,1125,1401,267,3,9,1125,80.3,202,1599,1704,82,82,1336,2730,14433,0,1278,1417
Microhylidae_L59,ENSXETT00000083464.1,75.951,1178,1551,365,3,8,1178,75.95,8,1557,1749,89,89,1409,2952,3795,0,1113,1234
Microhylidae_L6,ENSXETT00000056254.2,74.212,659,888,220,3,9,659,74.21,283,1167,1173,75,75,1,882,1059,2.24e-159,564,625
Microhylidae_L60,ENSXETT00000098701.1,70.92,917,1293,338,17,38,917,70.92,259,1541,1710,75,75,601,1865,2145,2.52e-173,610,676
Microhylidae_L61,ENSXETT00000033253.3,79.474,1270,1598,281,15,47,1270,79.47,170,1767,1941,82,82,26,1576,1578,0,1393,1544
Microhylidae_L62,ENSXETT00000070089.1,84.378,821,973,126,9,26,821,84.38,256,1227,1479,66,66,205,1152,1185,0,1055,1169
Microhylidae_L64,ENSXETT00000097709.1,85.089,1147,1348,162,18,39,1147,85.09,298,1645,1647,82,82,227,1535,2229,0,1483,1644
Microhylidae_L65,ENSXETT00000091267.1,84.11,704,837,116,6,17,704,84.11,1,837,912,92,92,1315,496,2490,0,900,997
Microhylidae_L66,ENSXETT00000051692.2,81.349,1230,1512,256,13,26,1230,81.35,314,1825,1827,83,83,1,1486,1566,0,1431,1586
Microhylidae_L67,ENSXETT00000082976.1,76.727,844,1100,228,16,28,844,76.73,144,1243,1578,70,70,482,1553,2046,0,796,882
Microhylidae_L68,ENSXETT00000081648.1,72.86,400,549,144,4,5,400,72.86,166,710,777,70,70,3199,3746,8304,6.25e-82,306,338
Microhylidae_L69,ENSXETT00000087605.1,83.524,1389,1663,246,14,28,1389,83.52,4,1666,1959,85,85,1253,2887,3645,0,1737,1926
Microhylidae_L70,ENSXETT00000028822.5,81.228,1389,1710,291,16,30,1389,81.23,3,1709,1896,90,90,1707,25,2265,0,1601,1775
Microhylidae_L71,ENSXETT00000045112.4,75.613,1048,1386,306,10,32,1048,75.61,391,1763,1767,91,78,265,1631,5115,0,960,1064
Microhylidae_L73,ENSXETT00000085653.1,82.46,677,821,136,4,8,677,82.46,682,1502,1899,43,43,2577,1765,2763,0,824,913
Microhylidae_L74,ENSXETT00000102781.1,82.102,1367,1665,271,14,27,1367,82.1,1,1665,1860,90,90,1638,1,4038,0,1629,1806
Microhylidae_L76,ENSXETT00000076830.1,80.6,860,1067,192,6,15,860,80.6,2,1068,1821,59,59,1052,1,3576,0,979,1085
Microhylidae_L77,ENSXETT00000085896.1,76.027,222,292,65,2,5,222,76.03,1323,1614,1731,21,17,662,376,747,1.02e-51,207,229
Microhylidae_L79,ENSXETT00000060439.2,81.021,1285,1586,301,0,0,1285,81.02,227,1812,1815,87,87,128,1713,3009,0,1506,1669
Microhylidae_L8,ENSXETT00000035577.5,76.82,401,522,118,1,3,401,76.82,58,579,579,90,90,1,519,1095,1.16e-108,395,437
Microhylidae_L81,ENSXETT00000087403.1,76.416,985,1289,269,9,35,985,76.42,283,1568,1746,74,74,1540,2796,3045,0,959,1063
Microhylidae_L82,ENSXETT00000102464.1,74.344,255,343,81,3,7,255,74.34,866,1208,1425,24,24,379,44,609,1.62e-54,216,239
Microhylidae_L83,ENSXETT00000035779.4,75.58,489,647,128,7,30,489,75.58,235,881,1137,57,57,101,717,891,6.65e-128,459,508
Microhylidae_L84,ENSXETT00000072945.1,76.325,835,1094,235,8,24,835,76.33,166,1250,1497,72,72,1093,2171,4707,0,792,877
Microhylidae_L85,ENSXETT00000081715.1,71.827,849,1182,255,12,78,849,71.83,121,1302,1398,85,85,4009,5112,5697,0,658,729
Microhylidae_L86,ENSXETT00000006432.4,70.788,647,914,220,20,47,647,70.79,262,1163,1191,76,76,1875,997,1875,1.35e-111,405,448
Microhylidae_L87,ENSXETT00000043381.4,79.573,1192,1498,278,15,28,1192,79.57,1,1491,1491,100,100,1654,178,3363,0,1287,1427
Microhylidae_L88,ENSXETT00000080244.1,73.835,697,944,220,11,27,697,73.83,12,951,954,99,99,1158,238,3021,1.22e-161,571,632
Microhylidae_L89,ENSXETT00000091089.1,71.403,392,549,147,7,10,392,71.4,30,573,1092,82,50,312,855,1347,3.31e-68,260,288
Microhylidae_L9,ENSXETT00000088614.1,69.73,387,555,160,4,8,387,69.73,191,741,933,59,59,4712,5262,21492,3.91e-60,233,258
Microhylidae_L90,ENSXETT00000053675.3,78.166,827,1058,231,0,0,827,78.17,4,1061,1086,97,97,709,1766,2121,0,867,961
Microhylidae_L92,ENSXETT00000100370.1,80.53,699,868,157,7,12,699,80.53,84,948,948,91,91,1968,1110,4083,0,787,872
Microhylidae_L94,ENSXETT00000101254.1,81.081,390,481,87,3,4,390,81.08,268,748,837,57,57,858,382,858,2.51e-125,451,499
Microhylidae_L95,ENSXETT00000042046.4,88.136,156,177,21,0,0,156,88.14,145,321,384,46,46,1059,883,1059,7.99e-58,225,249
Microhylidae_L96,ENSXETT00000020729.4,81.361,275,338,58,3,5,275,81.36,104,441,441,77,77,1119,787,1119,1.91e-85,317,351
Microhylidae_L97,ENSXETT00000019835.4,80.226,921,1148,227,0,0,921,80.23,2,1149,1152,99,99,668,1815,3342,0,1048,1161
Microhylidae_L99,ENSXETT00000095498.1,68.836,201,292,80,4,11,201,68.84,453,737,879,32,32,1854,2141,3807,0.000000000000000000000106,109,120
